image_id,type,xmin,xmax,ymin,ymax
lesion_2834,lesion,6,11,16,21
lesion_2835,lesion,6,12,16,21
lesion_2836,lesion,6,12,16,22
lesion_2837,lesion,6,11,16,21
lesion_2838,lesion,14,17,13,16
lesion_2838,lesion,26,30,17,22
lesion_2839,lesion,12,17,12,17
lesion_2839,lesion,26,30,17,22
lesion_2840,lesion,12,18,12,18
lesion_2840,lesion,26,30,17,23
lesion_2841,lesion,12,17,13,18
lesion_2841,lesion,26,30,17,22
lesion_2842,lesion,13,17,14,17
lesion_2842,lesion,28,30,18,21
lesion_2843,lesion,19,24,9,14
lesion_2844,lesion,19,24,9,14
lesion_2845,lesion,19,24,9,14
lesion_2846,lesion,19,24,9,14
lesion_2847,lesion,20,23,10,13
lesion_2848,lesion,0,3,8,11
lesion_2848,lesion,12,17,12,17
lesion_2849,lesion,-1,3,7,12
lesion_2849,lesion,12,18,12,17
lesion_2850,lesion,-1,4,7,13
lesion_2850,lesion,12,18,12,18
lesion_2851,lesion,-1,3,8,13
lesion_2851,lesion,12,17,12,17
lesion_2852,lesion,-1,3,9,12
lesion_2852,lesion,14,16,13,16
lesion_2853,lesion,1,6,11,16
lesion_2854,lesion,0,6,10,18
lesion_2855,lesion,0,7,10,18
lesion_2856,lesion,0,7,10,18
lesion_2857,lesion,0,6,11,18
lesion_2858,lesion,0,5,12,18
lesion_2859,lesion,1,5,14,18
lesion_2860,lesion,13,18,13,18
lesion_2861,lesion,13,18,13,18
lesion_2862,lesion,13,18,13,18
lesion_2863,lesion,13,16,13,17
lesion_2864,lesion,13,17,13,17
lesion_2865,lesion,13,18,12,18
lesion_2866,lesion,12,18,12,18
lesion_2867,lesion,13,18,12,17
lesion_2868,lesion,12,18,12,18
lesion_2869,lesion,12,18,11,19
lesion_2870,lesion,11,17,12,18
lesion_2871,lesion,12,16,13,18
lesion_2872,lesion,13,18,12,17
lesion_2873,lesion,13,18,12,17
lesion_2874,lesion,13,17,13,17
lesion_2875,lesion,13,18,12,17
lesion_2876,lesion,12,19,12,17
lesion_2877,lesion,13,18,12,17
lesion_2877,lesion,28,30,16,20
lesion_2878,lesion,-1,3,9,14
lesion_2879,lesion,-1,4,9,14
lesion_2879,lesion,14,17,13,16
lesion_2880,lesion,-1,3,9,14
lesion_2880,lesion,13,17,12,17
lesion_2881,lesion,13,17,13,17
lesion_2882,lesion,13,17,13,17
lesion_2883,lesion,13,18,13,18
lesion_2884,lesion,13,18,13,18
lesion_2885,lesion,13,17,14,17
lesion_2886,lesion,9,17,10,14
lesion_2887,lesion,19,27,8,14
lesion_2887,lesion,7,18,9,18
lesion_2888,lesion,7,28,6,23
lesion_2888,lesion,11,13,23,25
lesion_2889,lesion,5,29,6,26
lesion_2890,lesion,13,28,6,15
lesion_2890,lesion,4,19,11,27
lesion_2891,lesion,16,27,7,16
lesion_2891,lesion,4,18,12,26
lesion_2892,lesion,16,26,7,17
lesion_2892,lesion,5,17,12,25
lesion_2893,lesion,16,25,8,16
lesion_2893,lesion,6,10,12,20
lesion_2893,lesion,11,15,14,16
lesion_2893,lesion,11,13,19,23
lesion_2893,lesion,13,17,19,21
lesion_2894,lesion,20,25,9,13
lesion_2895,lesion,21,25,9,12
lesion_2896,lesion,14,18,13,17
lesion_2897,lesion,13,19,12,18
lesion_2898,lesion,12,19,12,18
lesion_2899,lesion,11,18,13,18
lesion_2900,lesion,11,17,13,18
lesion_2901,lesion,10,16,13,17
lesion_2902,lesion,12,19,12,17
lesion_2903,lesion,11,19,12,18
lesion_2904,lesion,11,18,11,18
lesion_2905,lesion,11,18,11,17
lesion_2906,lesion,11,16,11,17
lesion_2907,lesion,12,15,12,16
lesion_2908,lesion,10,15,13,17
lesion_2909,lesion,10,15,13,17
lesion_2909,lesion,19,22,13,15
lesion_2910,lesion,18,25,12,16
lesion_2910,lesion,9,15,13,18
lesion_2910,lesion,15,17,15,17
lesion_2911,lesion,8,27,12,18
lesion_2912,lesion,7,28,11,19
lesion_2913,lesion,7,27,9,19
lesion_2914,lesion,3,22,8,19
lesion_2915,lesion,2,23,8,19
lesion_2916,lesion,3,23,9,19
lesion_2917,lesion,13,23,10,18
lesion_2917,lesion,4,14,13,19
lesion_2918,lesion,5,23,13,19
lesion_2919,lesion,7,22,13,18
lesion_2920,lesion,9,18,14,18
lesion_2920,lesion,18,21,14,16
lesion_2921,lesion,10,17,14,18
lesion_2922,lesion,13,18,12,15
lesion_2922,lesion,18,22,15,18
lesion_2923,lesion,11,23,11,18
lesion_2924,lesion,9,23,10,19
lesion_2925,lesion,8,23,10,19
lesion_2926,lesion,8,23,10,20
lesion_2927,lesion,4,23,10,20
lesion_2928,lesion,3,25,9,20
lesion_2929,lesion,3,25,9,20
lesion_2930,lesion,3,25,9,21
lesion_2931,lesion,13,18,10,14
lesion_2931,lesion,4,24,13,21
lesion_2932,lesion,14,16,11,13
lesion_2932,lesion,4,11,14,20
lesion_2932,lesion,12,23,14,21
lesion_2933,lesion,10,23,14,22
lesion_2934,lesion,9,22,13,23
lesion_2935,lesion,8,22,14,23
lesion_2936,lesion,7,21,15,24
lesion_2937,lesion,6,20,15,24
lesion_2938,lesion,5,18,16,24
lesion_2939,lesion,4,17,16,25
lesion_2940,lesion,15,20,10,14
lesion_2940,lesion,4,18,16,25
lesion_2941,lesion,14,21,10,16
lesion_2941,lesion,4,18,15,24
lesion_2942,lesion,5,21,10,23
lesion_2943,lesion,9,22,10,23
lesion_2944,lesion,9,24,7,17
lesion_2945,lesion,5,24,7,17
lesion_2946,lesion,4,26,6,17
lesion_2947,lesion,4,26,6,17
lesion_2948,lesion,4,26,6,18
lesion_2949,lesion,14,19,7,11
lesion_2949,lesion,5,25,10,18
lesion_2950,lesion,15,17,8,10
lesion_2950,lesion,5,12,11,17
lesion_2950,lesion,13,24,11,18
lesion_2951,lesion,11,24,11,19
lesion_2952,lesion,10,23,10,20
lesion_2953,lesion,9,23,11,20
lesion_2954,lesion,8,22,12,21
lesion_2955,lesion,7,21,12,21
lesion_2956,lesion,6,19,13,21
lesion_2957,lesion,5,18,13,22
lesion_2958,lesion,16,21,7,11
lesion_2958,lesion,5,19,13,22
lesion_2959,lesion,15,22,7,13
lesion_2959,lesion,5,19,12,21
lesion_2960,lesion,6,22,7,20
lesion_2961,lesion,10,23,7,20
lesion_2962,lesion,11,23,6,20
lesion_2963,lesion,12,22,5,20
lesion_2964,lesion,14,22,5,20
lesion_2965,lesion,17,20,6,9
lesion_2965,lesion,15,22,15,19
lesion_2966,lesion,16,22,15,19
lesion_2967,lesion,18,22,15,19
lesion_2968,lesion,18,22,15,19
lesion_2969,lesion,18,22,15,19
lesion_2970,lesion,13,18,12,18
lesion_2971,lesion,13,18,12,18
lesion_2972,lesion,12,17,12,17
lesion_2973,lesion,12,17,13,17
lesion_2974,lesion,11,18,12,18
lesion_2975,lesion,11,19,11,20
lesion_2976,lesion,11,19,11,20
lesion_2977,lesion,11,19,11,20
lesion_2978,lesion,12,18,12,20
lesion_2979,lesion,18,22,17,21
lesion_2980,lesion,17,23,15,22
lesion_2981,lesion,16,24,14,23
lesion_2982,lesion,17,24,15,23
lesion_2983,lesion,18,24,17,23
lesion_2984,lesion,20,23,19,22
lesion_2985,lesion,13,17,13,17
lesion_2986,lesion,13,18,12,17
lesion_2987,lesion,13,17,13,16
lesion_2988,lesion,21,25,9,14
lesion_2989,lesion,7,12,9,13
lesion_2990,lesion,6,13,8,14
lesion_2991,lesion,6,14,7,16
lesion_2992,lesion,6,14,7,16
lesion_2993,lesion,6,14,7,16
lesion_2994,lesion,7,13,8,16
lesion_2995,lesion,13,17,13,17
lesion_2996,lesion,12,18,11,18
lesion_2997,lesion,11,19,10,19
lesion_2998,lesion,12,19,11,19
lesion_2999,lesion,13,19,13,19
lesion_3000,lesion,15,18,15,18
lesion_3001,lesion,27,30,14,20
lesion_3002,lesion,15,17,12,15
lesion_3003,lesion,14,18,11,16
lesion_3004,lesion,14,20,10,15
lesion_3005,lesion,13,21,10,16
lesion_3005,lesion,23,25,12,14
lesion_3006,lesion,12,26,11,20
lesion_3007,lesion,12,26,11,21
lesion_3008,lesion,11,24,10,21
lesion_3009,lesion,8,21,9,21
lesion_3010,lesion,7,21,8,21
lesion_3011,lesion,7,20,8,21
lesion_3012,lesion,4,8,1,4
lesion_3012,lesion,7,13,8,13
lesion_3012,lesion,11,20,12,21
lesion_3013,lesion,3,9,0,5
lesion_3013,lesion,9,12,9,12
lesion_3013,lesion,11,20,11,20
lesion_3014,lesion,3,11,0,4
lesion_3014,lesion,10,19,10,20
lesion_3015,lesion,5,11,0,4
lesion_3015,lesion,8,19,10,20
lesion_3016,lesion,6,11,0,4
lesion_3016,lesion,7,18,10,21
lesion_3017,lesion,7,10,1,3
lesion_3017,lesion,7,18,10,21
lesion_3018,lesion,8,17,11,20
lesion_3019,lesion,8,16,14,20
lesion_3020,lesion,9,14,15,19
lesion_3021,lesion,10,14,15,19
lesion_3022,lesion,10,14,15,19
lesion_3023,lesion,17,19,11,14
lesion_3024,lesion,16,20,10,15
lesion_3025,lesion,16,22,9,14
lesion_3026,lesion,15,23,9,15
lesion_3026,lesion,25,27,11,13
lesion_3027,lesion,14,28,10,19
lesion_3028,lesion,14,28,10,20
lesion_3029,lesion,13,26,9,20
lesion_3030,lesion,10,23,8,20
lesion_3031,lesion,9,23,7,20
lesion_3032,lesion,9,22,7,20
lesion_3033,lesion,6,10,0,3
lesion_3033,lesion,9,15,7,12
lesion_3033,lesion,13,22,11,20
lesion_3034,lesion,5,11,-1,4
lesion_3034,lesion,11,14,8,11
lesion_3034,lesion,13,22,10,19
lesion_3035,lesion,5,13,-1,3
lesion_3035,lesion,12,21,9,19
lesion_3036,lesion,7,13,-1,3
lesion_3036,lesion,10,21,9,19
lesion_3037,lesion,8,13,-1,3
lesion_3037,lesion,9,20,9,20
lesion_3038,lesion,9,12,0,2
lesion_3038,lesion,9,20,9,20
lesion_3039,lesion,10,19,10,19
lesion_3040,lesion,10,18,13,19
lesion_3041,lesion,11,16,14,18
lesion_3042,lesion,12,16,14,18
lesion_3043,lesion,12,16,14,18
lesion_3044,lesion,12,17,12,17
lesion_3045,lesion,12,18,11,18
lesion_3046,lesion,12,18,12,18
lesion_3047,lesion,13,16,13,17
lesion_3048,lesion,-1,5,11,15
lesion_3049,lesion,-1,6,10,16
lesion_3049,lesion,6,9,12,14
lesion_3050,lesion,-1,10,10,17
lesion_3051,lesion,-1,11,10,17
lesion_3052,lesion,-1,11,10,16
lesion_3053,lesion,-1,11,10,15
lesion_3054,lesion,0,4,10,16
lesion_3054,lesion,4,9,11,15
lesion_3055,lesion,-1,5,12,17
lesion_3056,lesion,-1,5,12,18
lesion_3057,lesion,23,25,25,28
lesion_3058,lesion,22,26,24,29
lesion_3059,lesion,22,28,23,28
lesion_3060,lesion,21,29,23,29
lesion_3061,lesion,20,30,24,30
lesion_3062,lesion,20,30,24,30
lesion_3063,lesion,19,30,23,30
lesion_3064,lesion,16,28,22,30
lesion_3065,lesion,15,28,21,30
lesion_3066,lesion,15,28,21,30
lesion_3067,lesion,12,16,14,17
lesion_3067,lesion,15,21,21,26
lesion_3067,lesion,19,28,25,30
lesion_3068,lesion,11,17,13,18
lesion_3068,lesion,17,20,22,25
lesion_3068,lesion,19,28,24,30
lesion_3069,lesion,11,19,13,17
lesion_3069,lesion,18,27,23,30
lesion_3070,lesion,13,19,13,17
lesion_3070,lesion,16,27,23,30
lesion_3071,lesion,14,19,13,17
lesion_3071,lesion,15,26,23,30
lesion_3072,lesion,15,18,14,16
lesion_3072,lesion,15,26,23,30
lesion_3073,lesion,16,25,24,30
lesion_3074,lesion,16,24,27,30
lesion_3075,lesion,17,22,28,30
lesion_3076,lesion,13,18,14,18
lesion_3077,lesion,13,19,12,19
lesion_3078,lesion,12,20,11,19
lesion_3079,lesion,10,21,9,20
lesion_3080,lesion,8,22,8,20
lesion_3081,lesion,8,23,7,20
lesion_3082,lesion,7,23,7,21
lesion_3083,lesion,7,24,6,21
lesion_3084,lesion,8,23,7,21
lesion_3085,lesion,8,22,8,21
lesion_3086,lesion,9,21,8,21
lesion_3087,lesion,10,20,11,20
lesion_3088,lesion,10,19,11,19
lesion_3089,lesion,12,17,11,17
lesion_3090,lesion,19,21,13,16
lesion_3091,lesion,18,22,12,17
lesion_3092,lesion,18,24,11,16
lesion_3093,lesion,17,25,11,17
lesion_3093,lesion,27,29,13,15
lesion_3094,lesion,16,30,12,21
lesion_3095,lesion,16,30,12,22
lesion_3096,lesion,15,28,11,22
lesion_3097,lesion,12,25,10,22
lesion_3098,lesion,11,25,9,22
lesion_3099,lesion,11,24,9,22
lesion_3100,lesion,8,12,2,5
lesion_3100,lesion,11,17,9,14
lesion_3100,lesion,15,24,13,22
lesion_3101,lesion,7,13,1,6
lesion_3101,lesion,13,16,10,13
lesion_3101,lesion,15,24,12,21
lesion_3102,lesion,7,15,1,5
lesion_3102,lesion,14,23,11,21
lesion_3103,lesion,9,15,1,5
lesion_3103,lesion,12,23,11,21
lesion_3104,lesion,10,15,1,5
lesion_3104,lesion,11,22,11,22
lesion_3105,lesion,11,14,2,4
lesion_3105,lesion,11,22,11,22
lesion_3106,lesion,12,21,12,21
lesion_3107,lesion,12,20,15,21
lesion_3108,lesion,13,18,16,20
lesion_3109,lesion,14,18,16,20
lesion_3110,lesion,14,18,16,20
lesion_3111,lesion,15,19,11,16
lesion_3112,lesion,14,20,10,17
lesion_3113,lesion,13,21,9,19
lesion_3114,lesion,13,21,8,20
lesion_3115,lesion,12,21,8,20
lesion_3116,lesion,7,22,8,20
lesion_3117,lesion,6,23,8,20
lesion_3118,lesion,5,23,9,20
lesion_3119,lesion,5,23,10,20
lesion_3120,lesion,6,22,10,20
lesion_3121,lesion,6,21,10,20
lesion_3121,lesion,-1,1,13,16
lesion_3122,lesion,8,19,10,20
lesion_3122,lesion,-1,2,13,17
lesion_3123,lesion,10,18,10,19
lesion_3123,lesion,-1,3,13,18
lesion_3124,lesion,11,17,10,19
lesion_3124,lesion,-1,3,13,18
lesion_3125,lesion,-1,3,13,18
lesion_3125,lesion,13,15,15,17
lesion_3126,lesion,-1,2,13,18
lesion_3127,lesion,17,23,7,12
lesion_3128,lesion,16,24,7,13
lesion_3128,lesion,26,28,9,11
lesion_3129,lesion,15,29,8,17
lesion_3130,lesion,15,29,8,18
lesion_3131,lesion,14,27,7,18
lesion_3132,lesion,11,24,6,18
lesion_3133,lesion,10,24,5,18
lesion_3134,lesion,10,23,5,18
lesion_3135,lesion,7,11,-1,1
lesion_3135,lesion,10,16,5,10
lesion_3135,lesion,14,23,9,18
lesion_3136,lesion,7,12,-1,2
lesion_3136,lesion,12,15,6,9
lesion_3136,lesion,14,23,8,17
lesion_3137,lesion,7,9,-1,1
lesion_3137,lesion,9,13,-1,1
lesion_3137,lesion,13,22,7,17
lesion_3138,lesion,8,13,-1,1
lesion_3138,lesion,11,22,7,17
lesion_3139,lesion,9,13,-1,1
lesion_3139,lesion,10,21,7,18
lesion_3140,lesion,10,21,7,18
lesion_3141,lesion,11,20,8,17
lesion_3142,lesion,11,19,11,17
lesion_3143,lesion,12,17,12,16
lesion_3144,lesion,13,17,12,16
lesion_3145,lesion,13,17,12,16
lesion_3146,lesion,23,28,14,19
lesion_3147,lesion,23,29,13,20
lesion_3148,lesion,23,29,14,20
lesion_3149,lesion,24,27,15,19
lesion_3150,lesion,10,16,13,17
lesion_3151,lesion,9,17,12,18
lesion_3151,lesion,17,20,14,16
lesion_3152,lesion,9,21,12,19
lesion_3153,lesion,9,22,12,19
lesion_3154,lesion,9,22,12,18
lesion_3155,lesion,10,22,12,17
lesion_3156,lesion,11,15,12,18
lesion_3156,lesion,15,20,13,17
lesion_3157,lesion,10,16,14,19
lesion_3158,lesion,10,16,14,20
lesion_3159,lesion,10,17,14,19
lesion_3160,lesion,11,16,15,19
lesion_3161,lesion,23,30,11,19
lesion_3162,lesion,22,30,11,20
lesion_3163,lesion,21,30,10,20
lesion_3164,lesion,21,30,10,20
lesion_3165,lesion,22,30,11,20
lesion_3165,lesion,13,15,14,16
lesion_3166,lesion,22,30,11,20
lesion_3166,lesion,12,17,12,17
lesion_3167,lesion,24,30,10,20
lesion_3167,lesion,11,18,12,18
lesion_3168,lesion,28,30,10,14
lesion_3168,lesion,11,19,12,18
lesion_3168,lesion,26,30,14,19
lesion_3169,lesion,11,19,12,19
lesion_3169,lesion,27,30,14,18
lesion_3170,lesion,12,19,13,18
lesion_3171,lesion,12,18,13,18
lesion_3172,lesion,13,17,14,18
lesion_3173,lesion,15,19,14,19
lesion_3174,lesion,13,20,12,20
lesion_3175,lesion,10,21,11,21
lesion_3176,lesion,9,21,10,21
lesion_3177,lesion,8,21,9,21
lesion_3178,lesion,8,21,9,21
lesion_3179,lesion,7,21,8,22
lesion_3180,lesion,6,21,7,22
lesion_3181,lesion,6,21,6,22
lesion_3182,lesion,7,21,7,22
lesion_3183,lesion,8,21,7,21
lesion_3184,lesion,8,20,9,20
lesion_3184,lesion,1,5,20,24
lesion_3185,lesion,0,6,20,24
lesion_3186,lesion,0,7,19,25
lesion_3187,lesion,0,7,18,25
lesion_3188,lesion,0,7,18,25
lesion_3189,lesion,0,7,19,25
lesion_3190,lesion,1,6,20,24
lesion_3191,lesion,25,30,12,17
lesion_3192,lesion,25,30,11,18
lesion_3193,lesion,25,30,12,18
lesion_3194,lesion,26,29,13,17
lesion_3195,lesion,12,18,11,15
lesion_3196,lesion,11,19,10,16
lesion_3196,lesion,19,22,12,14
lesion_3197,lesion,11,23,10,17
lesion_3198,lesion,11,24,10,17
lesion_3199,lesion,11,24,10,16
lesion_3200,lesion,12,24,10,15
lesion_3201,lesion,13,17,10,16
lesion_3201,lesion,17,22,11,15
lesion_3202,lesion,12,18,12,17
lesion_3203,lesion,12,18,12,18
lesion_3204,lesion,12,19,12,17
lesion_3205,lesion,13,18,13,17
lesion_3206,lesion,13,18,10,14
lesion_3207,lesion,12,19,9,16
lesion_3208,lesion,12,20,8,17
lesion_3209,lesion,9,21,9,18
lesion_3210,lesion,7,22,9,19
lesion_3211,lesion,5,22,10,20
lesion_3212,lesion,5,22,9,20
lesion_3213,lesion,5,22,9,21
lesion_3213,lesion,-1,1,15,18
lesion_3214,lesion,6,22,9,21
lesion_3214,lesion,-1,1,15,17
lesion_3215,lesion,7,22,9,20
lesion_3216,lesion,8,22,9,21
lesion_3217,lesion,9,21,10,20
lesion_3218,lesion,11,20,10,20
lesion_3219,lesion,13,19,11,16
lesion_3220,lesion,26,30,12,16
lesion_3221,lesion,24,30,10,17
lesion_3222,lesion,22,30,10,18
lesion_3223,lesion,22,30,9,18
lesion_3223,lesion,13,17,13,17
lesion_3224,lesion,22,30,9,19
lesion_3224,lesion,13,18,13,17
lesion_3225,lesion,23,30,9,19
lesion_3225,lesion,13,18,13,17
lesion_3226,lesion,24,30,9,19
lesion_3226,lesion,14,16,14,16
lesion_3227,lesion,25,30,9,18
lesion_3228,lesion,26,30,10,17
lesion_3229,lesion,27,30,7,12
lesion_3230,lesion,25,30,5,13
lesion_3231,lesion,22,30,4,14
lesion_3232,lesion,21,30,3,14
lesion_3233,lesion,20,30,2,14
lesion_3234,lesion,20,30,2,14
lesion_3235,lesion,19,30,1,15
lesion_3236,lesion,18,30,0,15
lesion_3237,lesion,18,30,-1,15
lesion_3238,lesion,19,30,0,15
lesion_3239,lesion,20,30,0,14
lesion_3240,lesion,20,30,2,13
lesion_3240,lesion,13,17,13,17
lesion_3241,lesion,12,18,13,17
lesion_3242,lesion,12,19,12,18
lesion_3243,lesion,12,19,11,18
lesion_3244,lesion,12,19,11,18
lesion_3245,lesion,12,19,12,18
lesion_3246,lesion,13,18,13,17
lesion_3247,lesion,13,17,13,17
lesion_3248,lesion,12,18,13,18
lesion_3249,lesion,12,18,13,18
lesion_3250,lesion,13,18,13,18
lesion_3251,lesion,14,18,1,5
lesion_3252,lesion,14,18,0,5
lesion_3253,lesion,14,18,1,4
lesion_3254,lesion,3,6,11,15
lesion_3254,lesion,12,17,12,18
lesion_3255,lesion,2,7,11,16
lesion_3255,lesion,12,18,12,18
lesion_3256,lesion,2,7,10,16
lesion_3256,lesion,11,18,12,19
lesion_3257,lesion,2,7,10,15
lesion_3257,lesion,12,17,12,18
lesion_3258,lesion,2,6,11,15
lesion_3258,lesion,13,16,13,16
lesion_3259,lesion,8,12,14,17
lesion_3260,lesion,7,12,13,18
lesion_3261,lesion,7,13,13,18
lesion_3262,lesion,7,12,13,18
lesion_3262,lesion,-1,1,16,19
lesion_3263,lesion,9,11,14,16
lesion_3263,lesion,-1,1,15,20
lesion_3264,lesion,-1,2,14,20
lesion_3265,lesion,-1,3,14,19
lesion_3266,lesion,-1,2,14,19
lesion_3267,lesion,-1,2,14,18
lesion_3268,lesion,14,17,13,17
lesion_3268,lesion,23,28,14,20
lesion_3269,lesion,13,18,13,18
lesion_3269,lesion,23,29,14,20
lesion_3270,lesion,13,18,12,18
lesion_3270,lesion,22,29,14,21
lesion_3271,lesion,13,18,12,17
lesion_3271,lesion,23,28,14,20
lesion_3272,lesion,13,17,13,17
lesion_3272,lesion,24,27,15,18
lesion_3273,lesion,19,23,16,19
lesion_3274,lesion,18,23,15,20
lesion_3275,lesion,18,24,15,20
lesion_3275,lesion,8,10,19,21
lesion_3276,lesion,18,23,15,20
lesion_3276,lesion,7,12,17,22
lesion_3277,lesion,20,22,16,18
lesion_3277,lesion,7,12,17,23
lesion_3278,lesion,6,13,16,23
lesion_3279,lesion,7,14,16,22
lesion_3280,lesion,7,13,16,21
lesion_3281,lesion,8,13,16,21
lesion_3282,lesion,13,17,13,17
lesion_3283,lesion,12,18,12,17
lesion_3284,lesion,12,18,12,17
lesion_3285,lesion,13,17,12,16
lesion_3286,lesion,12,16,25,29
lesion_3287,lesion,11,17,25,30
lesion_3288,lesion,11,17,25,30
lesion_3289,lesion,12,17,25,30
lesion_3290,lesion,13,17,13,17
lesion_3291,lesion,13,17,12,17
lesion_3292,lesion,13,17,13,16
lesion_3293,lesion,13,17,13,18
lesion_3294,lesion,13,17,13,18
lesion_3295,lesion,13,17,13,18
lesion_3296,lesion,13,17,14,17
lesion_3297,lesion,15,19,14,19
lesion_3298,lesion,14,20,13,20
lesion_3299,lesion,14,20,13,19
lesion_3300,lesion,15,19,14,19
lesion_3301,lesion,8,11,11,15
lesion_3301,lesion,17,22,12,18
lesion_3302,lesion,7,12,11,16
lesion_3302,lesion,17,23,12,18
lesion_3303,lesion,7,12,10,16
lesion_3303,lesion,16,23,12,19
lesion_3304,lesion,7,12,10,15
lesion_3304,lesion,17,22,12,18
lesion_3305,lesion,7,11,11,15
lesion_3305,lesion,18,21,13,16
lesion_3306,lesion,13,17,14,17
lesion_3307,lesion,12,17,13,18
lesion_3308,lesion,12,18,13,18
lesion_3308,lesion,2,4,17,19
lesion_3309,lesion,12,17,13,18
lesion_3309,lesion,1,6,15,20
lesion_3310,lesion,14,16,14,16
lesion_3310,lesion,1,6,15,21
lesion_3311,lesion,0,7,14,21
lesion_3312,lesion,1,8,14,20
lesion_3313,lesion,1,7,14,19
lesion_3314,lesion,2,7,14,19
lesion_3315,lesion,19,22,9,13
lesion_3315,lesion,28,30,11,14
lesion_3316,lesion,18,23,9,14
lesion_3316,lesion,28,30,10,16
lesion_3317,lesion,18,23,8,14
lesion_3317,lesion,27,30,10,16
lesion_3318,lesion,18,23,8,13
lesion_3318,lesion,28,30,11,14
lesion_3319,lesion,18,22,9,13
lesion_3320,lesion,24,28,12,15
lesion_3321,lesion,23,28,11,16
lesion_3322,lesion,23,29,11,16
lesion_3322,lesion,13,15,15,17
lesion_3323,lesion,23,28,11,16
lesion_3323,lesion,12,17,13,18
lesion_3324,lesion,25,27,12,14
lesion_3324,lesion,12,17,13,19
lesion_3325,lesion,11,18,12,19
lesion_3326,lesion,12,19,12,18
lesion_3327,lesion,12,18,12,17
lesion_3328,lesion,13,18,12,17
lesion_3329,lesion,11,15,12,17
lesion_3330,lesion,11,15,12,17
lesion_3331,lesion,11,15,12,17
lesion_3332,lesion,11,15,13,16
lesion_3333,lesion,13,17,13,18
lesion_3334,lesion,12,18,12,19
lesion_3335,lesion,12,18,12,18
lesion_3336,lesion,13,17,13,18
lesion_3337,lesion,20,22,10,12
lesion_3337,lesion,13,17,12,16
lesion_3337,lesion,21,23,12,14
lesion_3338,lesion,19,24,9,15
lesion_3338,lesion,12,18,11,18
lesion_3339,lesion,19,24,9,15
lesion_3339,lesion,12,18,11,18
lesion_3340,lesion,19,24,9,15
lesion_3340,lesion,12,18,11,18
lesion_3341,lesion,18,23,9,15
lesion_3341,lesion,12,17,12,18
lesion_3342,lesion,18,23,9,14
lesion_3342,lesion,13,16,13,17
lesion_3343,lesion,14,16,13,15
lesion_3343,lesion,7,11,15,19
lesion_3343,lesion,15,17,15,17
lesion_3344,lesion,13,18,12,18
lesion_3344,lesion,6,12,14,21
lesion_3345,lesion,13,18,12,18
lesion_3345,lesion,6,12,14,21
lesion_3346,lesion,13,18,12,18
lesion_3346,lesion,6,12,14,21
lesion_3347,lesion,12,17,12,18
lesion_3347,lesion,6,11,15,21
lesion_3348,lesion,12,17,12,17
lesion_3348,lesion,7,10,16,20
lesion_3349,lesion,22,27,17,21
lesion_3350,lesion,22,27,16,22
lesion_3351,lesion,22,27,16,21
lesion_3352,lesion,23,26,17,20
lesion_3353,lesion,15,19,13,16
lesion_3354,lesion,14,19,12,16
lesion_3355,lesion,13,19,11,17
lesion_3356,lesion,13,19,11,17
lesion_3357,lesion,12,19,11,17
lesion_3358,lesion,11,18,11,18
lesion_3359,lesion,10,17,10,20
lesion_3360,lesion,9,17,10,21
lesion_3361,lesion,10,18,11,21
lesion_3362,lesion,11,18,13,20
lesion_3363,lesion,12,17,13,18
lesion_3364,lesion,12,16,13,17
lesion_3365,lesion,5,7,9,11
lesion_3365,lesion,-1,2,11,15
lesion_3365,lesion,6,8,11,13
lesion_3366,lesion,4,9,8,14
lesion_3366,lesion,-1,3,10,17
lesion_3367,lesion,4,9,8,14
lesion_3367,lesion,-1,3,10,17
lesion_3368,lesion,4,9,8,14
lesion_3368,lesion,-1,3,10,17
lesion_3369,lesion,3,8,8,14
lesion_3369,lesion,-1,2,11,17
lesion_3370,lesion,3,8,8,13
lesion_3370,lesion,-1,1,12,16
lesion_3371,lesion,13,18,13,17
lesion_3372,lesion,13,18,12,18
lesion_3373,lesion,13,18,12,17
lesion_3374,lesion,14,17,13,16
lesion_3375,lesion,14,17,14,17
lesion_3376,lesion,13,18,13,17
lesion_3377,lesion,13,18,12,18
lesion_3378,lesion,12,19,12,17
lesion_3379,lesion,13,18,13,16
lesion_3380,lesion,13,16,14,17
lesion_3381,lesion,12,17,13,18
lesion_3382,lesion,12,17,13,18
lesion_3383,lesion,12,17,13,18
lesion_3384,lesion,12,18,13,18
lesion_3385,lesion,12,18,13,18
lesion_3386,lesion,13,18,13,17
lesion_3387,lesion,14,17,13,16
lesion_3388,lesion,12,18,12,17
lesion_3389,lesion,12,18,12,18
lesion_3390,lesion,12,17,12,18
lesion_3391,lesion,13,16,13,16
lesion_3392,lesion,12,17,12,17
lesion_3393,lesion,12,17,12,18
lesion_3394,lesion,12,17,12,17
lesion_3395,lesion,13,16,13,17
lesion_3396,lesion,13,17,13,17
lesion_3397,lesion,12,17,12,17
lesion_3398,lesion,12,18,12,17
lesion_3399,lesion,12,17,12,17
lesion_3400,lesion,13,17,12,16
lesion_3401,lesion,13,16,13,17
lesion_3402,lesion,12,17,12,18
lesion_3403,lesion,12,17,12,18
lesion_3404,lesion,12,17,13,18
lesion_3405,lesion,14,18,12,17
lesion_3406,lesion,11,19,11,18
lesion_3407,lesion,10,20,10,19
